360	0.000004
370	0.000012
380	0.000039
390	0.00012
400	0.000396
410	0.00121
420	0.004
430	0.0116
440	0.023
450	0.038
460	0.06
470	0.09098
480	0.13902
490	0.20802
500	0.323
510	0.503
520	0.71
530	0.862
540	0.954
550	0.99495
555	1
560	0.995
570	0.952
580	0.87
590	0.757
600	0.631
610	0.503
620	0.381
630	0.265
640	0.175
650	0.107
660	0.061
670	0.032
680	0.017
690	0.00821
700	0.004102
710	0.002091
720	0.001047
730	0.00052
740	0.000249
750	0.000120 
760	0.000060 
770	0.000030 
780	0.000015 
790	0.000007 
800	0.000004 
810	0.000002 
820	0.000001 
830	0.000000 
840     0.000000
